"Name","Loop","FollowParent","FollowParentAngle","FollowBone","OwnScreenShake","OthersScreenShake","Time","Sound","Type","FileName","ExportName","ParticleEmitterName","Effect","Layer","GroundBasis","FlashColor","Scale","FlashDuration","TextInstanceName","TextParentInstanceName","EnemyVersion","FlashWidth","EffectZ"
,,,,,,,,,"ParticleEmitter",,,"gen_death_smoke_red",,"GroundHigh",,,50,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_003_atk_end_spark_red",,"Above","true",,50,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_003_turret_SP_end_red",,,"Above",,,80,,,,,,
"jessie_004_atk_trail","true","true",,,,,,,"ParticleEmitter",,,"gen_flame_01_purple",,"GroundHigh",,,,,,,"jessie_004_atk_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"gen_flame_02_purple",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_flame_dark_01_purple",,"GroundLow",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_flame_dark_02_purple",,"GroundLow",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_spark",,"Above",,,,,,,,,
"jessie_004_atk_trail_red","true","true",,,,,,,"ParticleEmitter",,,"gen_flame_01_redDark",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_flame_02_redDark",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_flame_dark_01_redDark",,"GroundLow",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_flame_dark_02_redDark",,"GroundLow",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_spark_red",,"Above",,,,,,,,,
"jessie_004_atk_end",,,,,,,,"Wiz_barley_fireball_hit","SWF","sc/effects_brawler.sc","jessie_004_atk_end",,,"Above",,,100,,,,"jessie_004_atk_end_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_004_atk_endGround",,,"GroundLow","true",,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_cloud",,"GroundHigh",,,75,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_end_spark",,"Above","true",,,,,,,,
"jessie_004_atk_end_red",,,,,,,,"Wiz_barley_fireball_hit","SWF","sc/effects_brawler.sc","jessie_004_atk_end_red",,,"Above",,,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_004_atk_endGround_red",,,"GroundLow","true",,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_cloud_red",,"GroundHigh",,,75,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_end_spark_red",,"Above","true",,,,,,,,
"jessie_004_atk_hit",,,,,,,,"Wiz_barley_fireball_hit","SWF","sc/effects_brawler.sc","jessie_003_atk_hit_ground",,,"GroundHigh","true",,100,,,,"jessie_004_atk_hit_red",,50
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_cloud",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_spark",,"Above","true",,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_cloud",,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit",,"Above",,,100,,,,,,
"jessie_004_atk_hit_red",,,,,,,,"Wiz_barley_fireball_hit","SWF","sc/effects_brawler.sc","jessie_003_atk_hit_ground",,,"GroundHigh","true",,100,,,,,,50
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_cloud_red",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_spark_red",,"Above","true",,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_cloud_red",,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit",,"Above",,,100,,,,,,
"jessie_004_turret_atk",,,,,,,,"LaserShot01","SWF","sc/effects_brawler.sc","jessie_004_turret_atk",,,"Object",,,100,,,,"jessie_004_turret_atk_red",,350
"jessie_004_turret_atk_red",,,,,,,,"LaserShot01","SWF","sc/effects_brawler.sc","jessie_004_turret_atk_red",,,"Object",,,100,,,,,,350
"jessie_004_turret_trail","true","true",,,,,,,"ParticleEmitter",,,"gen_flame_short_purple_01",,"GroundHigh",,,100,,,,"jessie_004_turret_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"gen_flame_short_purple_02",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_spark",,"Above",,,80,,,,,,
"jessie_004_turret_trail_red","true","true",,,,,,,"ParticleEmitter",,,"gen_flame_short_redDark_01",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"gen_flame_short_redDark_02",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_spark_red",,"Above",,,80,,,,,,
"jessie_004_turret_hit",,,,,,,,"Jess_hit","ParticleEmitter",,,"jessie_004_atk_hit_spark",,"Above","true",,75,,,,"jessie_004_turret_hit_red",,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_cloud",,"Object",,,60,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit",,"Above",,,80,,,,,,
"jessie_004_turret_hit_red",,,,,,,,"Jess_hit","ParticleEmitter",,,"jessie_004_atk_hit_spark_red",,"Above","true",,75,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_cloud_red",,"Object",,,60,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_red",,"Above",,,80,,,,,,
"jessie_004_turret_hitEnv",,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_cloud",,"Object",,,40,,,,"jessie_004_turret_hitEnv_red",,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit",,"Above",,,35,,,,,,
"jessie_004_turret_hitEnv_red",,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_cloud_red",,"Object",,,40,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_red",,"Above",,,35,,,,,,
"jessie_004_turret_reached",,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_cloud",,"Object",,,40,,,,"jessie_004_turret_reached_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_003_atk_hit_ground",,,"GroundHigh","true",,30,,,,,,
"jessie_004_turret_reached_red",,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_cloud_red",,"Object",,,40,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_003_atk_hit_ground",,,"GroundHigh","true",,30,,,,,,
"jessie_004_turret_SP_end",,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_004_atk_endGround",,,"GroundLow","true",,80,,,,"jessie_004_turret_SP_end_red",,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_cloud",,"GroundHigh",,,50,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_spark",,"Above","true",,50,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_004_turret_SP_end",,,"Above",,,80,,,,,,
"jessie_004_turret_SP_end_red",,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_004_atk_endGround_red",,,"GroundLow","true",,80,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_cloud_red",,"GroundHigh",,,50,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_004_atk_hit_spark_red",,"Above","true",,50,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","jessie_004_turret_SP_end_red",,,"Above",,,80,,,,,,
"leon_def_atk_trail",,,,,,,,,"ParticleEmitter",,,"leon_def_atk_trail",,"Above","true",,,,,,,,
"leon_def_atk_reachaed",,,,,,,,,"ParticleEmitter",,,"gene_def_atk2End_cloud_blue",,"Object",,,,,,,"leon_def_atk_reachaed_red",,
"leon_def_atk_reachaed_red",,,,,,,,,"ParticleEmitter",,,"gene_def_atk2End_cloud_red",,"Object",,,,,,,,,
"leon_002_atk",,"true",,"true",,,,"Leon_atk","ParticleEmitter",,,"leon_002_atk",,"Above","true",,100,,,,"leon_002_atk_red",,400
"leon_002_atk_red",,"true",,"true",,,,"Leon_atk","ParticleEmitter",,,"leon_002_atk_red",,"Above","true",,100,,,,,,400
"leon_002_atk_trail",,,,,,,,,"ParticleEmitter",,,"leon_002_atk_trail",,"Above",,,100,,,,"leon_002_atk_trail_red",,
"leon_002_atk_trail_red",,,,,,,,,"ParticleEmitter",,,"leon_002_atk_trail_red",,"Above",,,100,,,,,,
"leon_002_atk_reachaed",,,,,,,,,"ParticleEmitter",,,"gene_def_atk2End_cloud_blue",,"GroundHigh",,,100,,,,"leon_002_atk_reachaed_red",,
,,,,,,,,,"ParticleEmitter",,,"leon_002_atk_reached",,"Object",,,100,,,,,,
"leon_002_atk_reachaed_red",,,,,,,,,"ParticleEmitter",,,"gene_def_atk2End_cloud_red",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_002_atk_reached_red",,"Object",,,100,,,,,,
"leon_002_atk_hitEnv",,,,,,,,,"ParticleEmitter",,,"leon_002_atk_reached",,"Object",,,100,,,,"leon_002_atk_hitEnv_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","leon_002_atk_hit",,,"Above",,,75,,,,,,
"leon_002_atk_hitEnv_red",,,,,,,,,"ParticleEmitter",,,"leon_002_atk_reached_red",,"Object",,,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","leon_002_atk_hit_red",,,"Above",,,75,,,,,,
"leon_002_atk_hit",,,,,,,,,"ParticleEmitter",,,"leon_002_atk_reached",,"Object",,,120,,,,"leon_002_atk_hit_red",,
,,,,,,,,,"ParticleEmitter",,,"jessie_003_atk_hit_cloud",,"Object",,,50,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","leon_002_atk_hit",,,"Above",,,160,,,,,,
"leon_002_atk_hit_red",,,,,,,,,"ParticleEmitter",,,"leon_002_atk_reached_red",,"Object",,,120,,,,,,
,,,,,,,,,"ParticleEmitter",,,"jessie_003_atk_hit_cloud_red",,"Object",,,50,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","leon_002_atk_hit_red",,,"Above",,,160,,,,,,
"leon_003_atk",,"true",,,,,,,"SWF","sc/effects_brawler.sc","leon_003_atk",,,"Above",,,100,,,,,,
"leon_003_atk_reachaed",,,,,,,,,"ParticleEmitter",,,"leon_003_atk_reached_egg",,"GroundLow",,,100,,,,"leon_003_atk_reachaed_red",,
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_egg_pieces",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_hitSplat",,"Object",,,100,,,,,,
"leon_003_atk_reachaed_red",,,,,,,,,"ParticleEmitter",,,"leon_003_atk_reached_egg",,"GroundLow",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_egg_pieces_red",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_hitSplat",,"Object",,,100,,,,,,
"leon_003_atk_hit",,"true",,,,,,,"ParticleEmitter",,,"leon_003_atk_hit_egg",,"Object",,,100,,,,"leon_003_atk_hit_red",,200
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_hit_eggYellow",,"Above",,,100,,,,,,220
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_egg_pieces",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_hitSplat",,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_hit",,"Above",,,100,,,,,,
"leon_003_atk_hit_red",,"true",,,,,,,"ParticleEmitter",,,"leon_003_atk_hit_egg",,"Object",,,100,,,,,,200
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_hit_eggYellow",,"Above",,,100,,,,,,220
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_egg_pieces_red",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_hitSplat",,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_hit_red",,"Above",,,100,,,,,,
"leon_003_atk_hitEnv",,"true",,,,,,,"ParticleEmitter",,,"leon_003_atk_hit_egg",,"Object",,,85,,,,"leon_003_atk_hitEnv_red",,200
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_hit_eggYellow",,"Above",,,85,,,,,,220
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_egg_pieces",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","leon_002_atk_hit",,,"Above",,,60,,,,,,
"leon_003_atk_hitEnv_red",,"true",,,,,,,"ParticleEmitter",,,"leon_003_atk_hit_egg",,"Object",,,85,,,,,,200
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_hit_eggYellow",,"Above",,,85,,,,,,220
,,,,,,,,,"ParticleEmitter",,,"leon_003_atk_egg_pieces_red",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","leon_002_atk_hit_red",,,"Above",,,60,,,,,,
"leon_003_atk_trail",,,,,,,,,"ParticleEmitter",,,"leon_003_atk_trail_confetti",,"Above",,,100,,,,"leon_003_atk_trail_red",,
"leon_003_atk_trail_red",,,,,,,,,"ParticleEmitter",,,"leon_003_atk_trail_confetti_red",,"Above",,,100,,,,,,
"leon_003_ulti",,,,,,,,"Leon_ulti","ParticleEmitter",,,"leon_003_ulti_ball",,"GroundHigh",,,60,,,,"leon_003_ulti_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","cloud_line_1",,,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_ulti_cloud",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_ulti_confetti",,"Above",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_ulti_star",,"Above",,,100,,,,,,
"leon_003_ulti_red",,,,,,,,"Leon_ulti","ParticleEmitter",,,"leon_003_ulti_ball",,"GroundHigh",,,60,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","cloud_line_1",,,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_ulti_cloud",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_ulti_confetti_red",,"Above",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"leon_003_ulti_star",,"Above",,,100,,,,,,
"max_def_atk_trail",,,,,,,,,"ParticleEmitter",,,"max_def_atk_trail_elec",,"GroundHigh",,,100,,,,"max_def_atk_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"max_def_atk_trail_spark",,"Object",,,100,,,,,,
"max_def_atk_trail_red",,,,,,,,,"ParticleEmitter",,,"max_def_atk_trail_elec_red",,"GroundHigh",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"max_def_atk_trail_spark_red",,"Object",,,100,,,,,,
"max_def_atk",,,,,,,,"Max_Atk","ParticleEmitter",,,"max_def_atk_shock",,"Object",,,100,,,,"max_def_atk_red",,200
"max_def_atk_red",,,,,,,,"Max_Atk","ParticleEmitter",,,"max_def_atk_shock_red",,"Object",,,100,,,,,,200
"max_def_atk_reachaed",,,,,,,,,"ParticleEmitter",,,"max_def_atk_reached",,"Above","true",,100,,,,"max_def_atk_reachaed_red",,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"Object",,,100,,,,,,
"max_def_atk_reachaed_red",,,,,,,,,"ParticleEmitter",,,"max_def_atk_reached_red",,"Above","true",,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"Object",,,100,,,,,,
"max_def_atk_hit",,,,,,,,"Max_Atk_Hit","ParticleEmitter",,,"max_def_atk_hit",,"Object",,,100,,,,"max_def_atk_hit_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","leon_002_atk_hit",,,"Above",,,120,,,,,,
"max_def_atk_hit_red",,,,,,,,"Max_Atk_Hit","ParticleEmitter",,,"max_def_atk_hit_red",,"Object",,,100,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","leon_002_atk_hit_red",,,"Above",,,120,,,,,,
"max_def_ulti_active",,"true",,,150,150,,"Max_Ulti","SWF","sc/effects_brawler.sc","max_def_ulti_active",,,"Above",,,120,,,,"max_def_ulti_active_red",,
,,"true",,,,,,,"SWF","sc/effects_brawler.sc","max_def_ulti_active_ground",,,"GroundHigh","true",,300,,,,,,
,,"true",,,,,,,"ParticleEmitter",,,"max_def_ulti_twinkle",,"Object",,,100,,,,,,
,,"true",,,,,,,"ParticleEmitter",,,"max_def_ulti_twinkling",,"Object",,,100,,,,,,
,,"true",,,,,,,"ParticleEmitter",,,"max_def_ulti_shock",,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"max_def_ulti_can",,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"max_def_ulti_drinkDrop",,"GroundHigh","true",,100,,,,,,
"max_def_ulti_active_red",,"true",,,150,150,,,"SWF","sc/effects_brawler.sc","max_def_ulti_active_red",,,"Above",,,120,,,,,,
,,"true",,,,,,,"SWF","sc/effects_brawler.sc","max_def_ulti_active_ground_red",,,"GroundHigh","true",,300,,,,,,
,,"true",,,,,,,"ParticleEmitter",,,"max_def_ulti_twinkle_red",,"Object",,,100,,,,,,
,,"true",,,,,,,"ParticleEmitter",,,"max_def_ulti_twinkling",,"Object",,,100,,,,,,
,,"true",,,,,,,"ParticleEmitter",,,"max_def_ulti_shock_red",,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"max_def_ulti_can",,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"max_def_ulti_drinkDrop",,"GroundHigh","true",,100,,,,,,
"mortis_def_atk",,"true",,,,,,"Mortis_atk","SWF","sc/effects_brawler.sc","mortis_def_atk",,,"Object",,,100,,,,,,
"mortis_002_atk",,"true",,,,,,"Mortis_atk","SWF","sc/effects_brawler.sc","mortis_002_atk",,,"Object",,,100,,,,"mortis_002_atk_red",,
,,,,,,,,,"ParticleEmitter",,,"mortis_002_atk_ground1",,"GroundLow","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"mortis_002_atk_ground2",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"mortis_002_atk_ground3",,"GroundLow","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"mortis_002_atk_spark",,"Above",,,,,,,,,
"mortis_002_atk_red",,"true",,,,,,"Mortis_atk","SWF","sc/effects_brawler.sc","mortis_002_atk_red",,,"Object",,,100,,,,,,
,,,,,,,,,"ParticleEmitter",,,"mortis_002_atk_ground1",,"GroundLow","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"mortis_002_atk_ground4",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"mortis_002_atk_ground3",,"GroundLow","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"mortis_002_atk_spark_red",,"Above",,,,,,,,,
"mortis_002_atk_ground",,"true",,,,,,,"ParticleEmitter",,,"mortis_002_atk_ground1",,"GroundLow","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"mortis_002_atk_ground2",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"mortis_002_atk_ground3",,"GroundLow","true",,,,,,,,
"mortis_002_atk_trail",,,,,,,,,"ParticleEmitter",,,"jessie_def_atk_spark",,"Above",,,,,,,,,
"mortis_002_atk_hit",,,,,,,,,"SWF","sc/effects_brawler.sc","mortis_002_atk_red_hit",,,"Above",,,100,,,,"mortis_002_atk_hit_red",,
"mortis_002_atk_hit_red",,,,,,,,,"SWF","sc/effects_brawler.sc","mortis_002_atk_hit",,,"Above",,,100,,,,,,
"mortis_002_ulti",,"true",,,,,,"Mortis_ulti","ParticleEmitter",,,"cloudExplode_ground_purple",,"GroundLow",,,,,,,"mortis_002_ulti_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","mortis_002_ulti",,,"GroundHigh",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","mortis_002_ulti_ground",,,"GroundTop","true",,,,,,,,
"mortis_002_ulti_red",,"true",,,,,,"Mortis_ulti","ParticleEmitter",,,"cloudExplode_ground_purple",,"GroundLow",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","mortis_002_ulti_red",,,"GroundHigh",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","mortis_002_ulti_ground_red",,,"GroundTop","true",,,,,,,,
"mortis_002_ulti_direct",,"TRUE",,,,,,,"SWF","sc/effects_brawler.sc","mortis_002_ulti_direct",,,"Above",,,160,,,,"mortis_002_ulti_direct_red",,400
"mortis_002_ulti_direct_red",,"TRUE",,,,,,,"SWF","sc/effects_brawler.sc","mortis_002_ulti_direct_red",,,"Above",,,160,,,,,,400
"mortis_def_starPower_blood",,,,,,,,,"ParticleEmitter",,,"mortis_def_sp_bloodDrop",,"GroundHigh","true",,,,,,"mortis_def_starPower_blood_red",,-200
"mortis_def_starPower_blood_red",,,,,,,,,"ParticleEmitter",,,"mortis_def_sp_bloodDrop_red",,"GroundHigh","true",,,,,,,,-200
"nita_def_atk_trail","true","true",,,,,,,"ParticleEmitter",,,"nita_def_atk_cracks",,"GroundHigh","true",,,,,,"nita_def_atk_trail_red",,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"cloud_blue",,"GroundHigh",,,,,,,,,
"nita_def_atk_trail_red","true","true",,,,,,,"ParticleEmitter",,,"nita_def_atk_cracks",,"GroundHigh","true",,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"cloud_red",,"GroundHigh",,,,,,,,,
"nita_def_atk_end_blue",,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_atk_end_blue",,,"GroundHigh",,,100,,,,"nita_def_atk_end_red",,
"nita_def_atk_end_red",,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_atk_end_red",,,"GroundHigh",,,100,,,,,,
"nita_def_ulti_trail","true","true",,,,,,,"ParticleEmitter",,,"cloud_blue_trail",,"GroundHigh",,,,,,,"nita_def_ulti_trail_red",,
"nita_def_ulti_trail_red","true","true",,,,,,,"ParticleEmitter",,,"cloud_red_trail",,"GroundHigh",,,,,,,,,
"nita_def_starPower_hit",,"true",,,,,,,"ParticleEmitter",,,"nita_def_starPower_hit",,"Above",,,,,,,"nita_def_starPower_hit_red",,
"nita_def_starPower_hit_red",,"true",,,,,,,"ParticleEmitter",,,"nita_def_starPower_hit_red",,"Above",,,,,,,,,
"nita_def_ulti_spawn","true",,,,,,,"Nita_ulti_bear","ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,"nita_def_ulti_spawn_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_groundAbove_blue",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_clouds_blue",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_ground_blue",,,"GroundHigh",,,,,,,,,
"nita_def_ulti_spawn_red","true",,,,,,,"Nita_ulti_bear","ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_groundAbove_red",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_clouds_red",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_ground_red",,,"GroundHigh",,,,,,,,,
"nita_003_ulti_spawn","true",,,,,,,"Nita_dog_summon","ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,"nita_003_ulti_spawn_red",,
,,,,,,,,,"ParticleEmitter",,,"nita_003_ulti_clouds",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"nita_003_ulti_bones",,"GroundHigh",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_groundAbove_blue",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_003_ulti_ground_blue",,,"GroundHigh",,,,,,,,,
"nita_003_ulti_spawn_red","true",,,,,,,"Nita_ulti_bear","ParticleEmitter",,,"ground_fragments_lot_100",,"GroundHigh",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"nita_003_ulti_clouds_red",,"Above",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"nita_003_ulti_bones_red",,"GroundHigh",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_def_ulti_groundAbove_red",,,"Above",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","nita_003_ulti_ground_red",,,"GroundHigh",,,,,,,,,
"pam_def_atk",,,,,50,20,,"MiniG_fire","ParticleEmitter",,,"pam_def_atk_shock",,"Object",,,,,,,"pam_def_atk_red",,200
,,,,,,,,,"ParticleEmitter",,,"pam_def_atk_clouds",,"GroundHigh",,,,,,,,,100
"pam_def_atk_red",,,,,50,20,,"MiniG_fire","ParticleEmitter",,,"pam_def_atk_shock_red",,"Object",,,,,,,,,200
,,,,,,,,,"ParticleEmitter",,,"pam_def_atk_clouds_red",,"GroundHigh",,,,,,,,,
"pam_def_atk_reachaed",,,,,,,,,"ParticleEmitter",,,"pam_def_atkEnd_blue",,"Object",,,,,,,"pam_def_atk_reachaed_red",,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"Object",,,,,,,,,
"pam_def_atk_reachaed_red",,,,,,,,,"ParticleEmitter",,,"pam_def_atkEnd_red",,"Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"ground_fragments_small",,"Object",,,,,,,,,
"pam_def_atk_hit",,,,,,,,,"Effect",,,,"Gen_hit","Object",,,,,,,,,
,,,,,,,,,"ParticleEmitter",,,"pam_def_atk_hit",,"Object",,,,,,,,,
"pam_def_ult_trail",,,,,,,,,"ParticleEmitter",,,"pam_def_ulti_trail",,"Above",,,,,,,"pam_def_ult_trail_red",,
"pam_def_ult_trail_red",,,,,,,,,"ParticleEmitter",,,"pam_def_ulti_trail_red",,"Above",,,,,,,,,
"pam_def_ulti_area_active",,"true",,,,,,,"SWF","sc/effects_brawler.sc","pam_def_ulti_area_active",,,"GroundLow","true",,100,,,,"pam_def_ulti_area_active_red",,
"pam_def_ulti_area_active_red",,"true",,,,,,,"SWF","sc/effects_brawler.sc","pam_def_ulti_area_active_red",,,"GroundLow","true",,100,,,,,,
"pam_def_ulti_area_loop",,"true",,,,,,,"SWF","sc/effects_brawler.sc","pam_def_ulti_area_loop",,,"GroundLow","true",,100,,,,"pam_def_ulti_area_loop_red",,
,,,,,,,,,"SWF","sc/effects_brawler.sc","pam_def_ulti_machine",,,"GroundLow",,,,,,,,,
,,,,,,,,,"SWF","sc/effects_brawler.sc","pam_def_ulti_machine_cover",,,"Object",,,,,,,,,
"pam_def_ulti_area_loop_red",,"true",,,,,,,"SWF","sc/effects_brawler.sc","pam_def_ulti_area_loop_red",,,"GroundLow","true",,100,,,,,,
